Date,Close
2014-09-18,4464.7001953125
2014-09-19,4461.22021484375
2014-09-22,4442.5498046875
2014-09-23,4359.35009765625
2014-09-24,4413.72021484375
2014-09-25,4355.27978515625
2014-09-26,4394.75
2014-09-29,4358.06982421875
2014-09-30,4416.240234375
2014-10-01,4365.27001953125
2014-10-02,4242.669921875
2014-10-03,4281.740234375
2014-10-06,4286.52001953125
2014-10-07,4209.14013671875
2014-10-08,4168.1201171875
2014-10-09,4141.4501953125
2014-10-10,4073.7099609375
2014-10-13,4078.699951171875
2014-10-14,4088.25
2014-10-15,3939.719970703125
2014-10-16,3918.6201171875
2014-10-17,4033.179931640625
2014-10-20,3991.239990234375
2014-10-21,4081.239990234375
2014-10-22,4105.08984375
2014-10-23,4157.68017578125
2014-10-24,4128.89990234375
2014-10-27,4096.740234375
2014-10-28,4112.669921875
2014-10-29,4110.64013671875
2014-10-30,4141.240234375
2014-10-31,4233.08984375
2014-11-03,4194.02978515625
2014-11-04,4130.18994140625
2014-11-05,4208.419921875
2014-11-06,4227.68017578125
2014-11-07,4189.89013671875
2014-11-10,4222.81982421875
2014-11-11,4244.10009765625
2014-11-12,4179.8798828125
2014-11-13,4187.9501953125
2014-11-14,4202.4599609375
2014-11-17,4226.10009765625
2014-11-18,4262.3798828125
2014-11-19,4266.18994140625
2014-11-20,4234.2099609375
2014-11-21,4347.22998046875
2014-11-24,4368.43994140625
2014-11-25,4382.31005859375
2014-11-26,4373.419921875
2014-11-27,4382.33984375
2014-11-28,4390.18017578125
2014-12-01,4377.330078125
2014-12-02,4388.2998046875
2014-12-03,4391.85986328125
2014-12-04,4323.89013671875
2014-12-05,4419.47998046875
2014-12-08,4375.47998046875
2014-12-09,4263.93994140625
2014-12-10,4227.91015625
2014-12-11,4225.85986328125
2014-12-12,4108.93017578125
2014-12-15,4005.3798828125
2014-12-16,4093.199951171875
2014-12-17,4111.91015625
2014-12-18,4249.490234375
2014-12-19,4241.64990234375
2014-12-22,4254.43017578125
2014-12-23,4314.97021484375
2014-12-24,4295.85009765625
2014-12-29,4317.93017578125
2014-12-30,4245.5400390625
2014-12-31,4272.75
2015-01-02,4252.2900390625
2015-01-05,4111.35986328125
2015-01-06,4083.5
2015-01-07,4112.72998046875
2015-01-08,4260.18994140625
2015-01-09,4179.06982421875
2015-01-12,4228.240234375
2015-01-13,4290.27978515625
2015-01-14,4223.240234375
2015-01-15,4323.2001953125
2015-01-16,4379.6201171875
2015-01-19,4394.93017578125
2015-01-20,4446.02001953125
2015-01-21,4484.81982421875
2015-01-22,4552.7998046875
2015-01-23,4640.68994140625
2015-01-26,4675.1298828125
2015-01-27,4624.2099609375
2015-01-28,4610.93994140625
2015-01-29,4631.43017578125
2015-01-30,4604.25
2015-02-02,4627.669921875
2015-02-03,4677.89990234375
2015-02-04,4696.2998046875
2015-02-05,4703.2998046875
2015-02-06,4691.02978515625
2015-02-09,4651.080078125
2015-02-10,4695.64990234375
2015-02-11,4679.3798828125
2015-02-12,4726.2001953125
2015-02-13,4759.35986328125
2015-02-16,4751.9501953125
2015-02-17,4753.990234375
2015-02-18,4799.02978515625
2015-02-19,4833.27978515625
2015-02-20,4830.89990234375
2015-02-23,4862.2998046875
2015-02-24,4886.43994140625
2015-02-25,4882.22021484375
2015-02-26,4910.6201171875
2015-02-27,4951.47998046875
2015-03-02,4917.31982421875
2015-03-03,4869.25
2015-03-04,4917.35009765625
2015-03-05,4963.509765625
2015-03-06,4964.35009765625
2015-03-09,4937.2001953125
2015-03-10,4881.9501953125
2015-03-11,4997.75
2015-03-12,4987.330078125
2015-03-13,5010.4599609375
2015-03-16,5061.16015625
2015-03-17,5028.93017578125
2015-03-18,5033.419921875
2015-03-19,5037.18017578125
2015-03-20,5087.490234375
2015-03-23,5054.52001953125
2015-03-24,5088.27978515625
2015-03-25,5020.990234375
2015-03-26,5006.35009765625
2015-03-27,5034.06005859375
2015-03-30,5083.52001953125
2015-03-31,5033.64013671875
2015-04-01,5062.22021484375
2015-04-02,5074.14013671875
2015-04-07,5151.18994140625
2015-04-08,5136.85986328125
2015-04-09,5208.9501953125
2015-04-10,5240.4599609375
2015-04-13,5254.1201171875
2015-04-14,5218.06005859375
2015-04-15,5254.35009765625
2015-04-16,5224.490234375
2015-04-17,5143.259765625
2015-04-20,5187.58984375
2015-04-21,5192.64013671875
2015-04-22,5211.08984375
2015-04-23,5178.91015625
2015-04-24,5201.4501953125
2015-04-27,5268.91015625
2015-04-28,5173.3798828125
2015-04-29,5039.39013671875
2015-04-30,5046.490234375
2015-05-04,5081.97021484375
2015-05-05,4974.06982421875
2015-05-06,4981.58984375
2015-05-07,4967.22021484375
2015-05-08,5090.39013671875
2015-05-11,5027.8701171875
2015-05-12,4974.64990234375
2015-05-13,4961.85986328125
2015-05-14,5029.31005859375
2015-05-15,4993.81982421875
2015-05-18,5012.31005859375
2015-05-19,5117.2998046875
2015-05-20,5133.2998046875
2015-05-21,5146.7001953125
2015-05-22,5142.89013671875
2015-05-25,5117.169921875
2015-05-26,5083.5400390625
2015-05-27,5182.52978515625
2015-05-28,5137.830078125
2015-05-29,5007.89013671875
2015-06-01,5025.2998046875
2015-06-02,5004.4599609375
2015-06-03,5034.169921875
2015-06-04,4987.1298828125
2015-06-05,4920.740234375
2015-06-08,4857.66015625
2015-06-09,4850.22021484375
2015-06-10,4934.91015625
2015-06-11,4971.3701171875
2015-06-12,4901.18994140625
2015-06-15,4815.35986328125
2015-06-16,4839.85986328125
2015-06-17,4790.6201171875
2015-06-18,4803.47998046875
2015-06-19,4815.3701171875
2015-06-22,4998.60986328125
2015-06-23,5057.68017578125
2015-06-24,5045.35009765625
2015-06-25,5041.7099609375
2015-06-26,5059.169921875
2015-06-29,4869.81982421875
2015-06-30,4790.2001953125
2015-07-01,4883.18994140625
2015-07-02,4835.56005859375
2015-07-03,4808.22021484375
2015-07-06,4711.5400390625
2015-07-07,4604.64013671875
2015-07-08,4639.02001953125
2015-07-09,4757.22021484375
2015-07-10,4903.06982421875
2015-07-13,4998.10009765625
2015-07-14,5032.47021484375
2015-07-15,5047.240234375
2015-07-16,5121.5
2015-07-17,5124.39013671875
2015-07-20,5142.490234375
2015-07-21,5106.56982421875
2015-07-22,5082.56982421875
2015-07-23,5086.740234375
2015-07-24,5057.35986328125
2015-07-27,4927.60009765625
2015-07-28,4977.31982421875
2015-07-29,5017.43994140625
2015-07-30,5046.419921875
2015-07-31,5082.60986328125
2015-08-03,5120.52001953125
2015-08-04,5112.14013671875
2015-08-05,5196.72998046875
2015-08-06,5192.10986328125
2015-08-07,5154.75
2015-08-10,5195.41015625
2015-08-11,5099.02978515625
2015-08-12,4925.43017578125
2015-08-13,4986.85009765625
2015-08-14,4956.47021484375
2015-08-17,4984.830078125
2015-08-18,4971.25
2015-08-19,4884.10009765625
2015-08-20,4783.5498046875
2015-08-21,4630.990234375
2015-08-24,4383.4599609375
2015-08-25,4564.85986328125
2015-08-26,4501.0498046875
2015-08-27,4658.18017578125
2015-08-28,4675.1298828125
2015-08-31,4652.9501953125
2015-09-01,4541.16015625
2015-09-02,4554.919921875
2015-09-03,4653.7900390625
2015-09-04,4523.080078125
2015-09-07,4549.64013671875
2015-09-08,4598.259765625
2015-09-09,4664.58984375
2015-09-10,4596.52978515625
2015-09-11,4548.72021484375
2015-09-14,4518.14990234375
2015-09-15,4569.3701171875
2015-09-16,4645.83984375
2015-09-17,4655.14013671875
2015-09-18,4535.85009765625
2015-09-21,4585.5
2015-09-22,4428.509765625
2015-09-23,4432.830078125
2015-09-24,4347.240234375
2015-09-25,4480.66015625
2015-09-28,4357.0498046875
2015-09-29,4343.72998046875
2015-09-30,4455.2900390625
2015-10-01,4426.5400390625
2015-10-02,4458.8798828125
2015-10-05,4616.89990234375
2015-10-06,4660.64013671875
2015-10-07,4667.33984375
2015-10-08,4675.91015625
2015-10-09,4701.39013671875
2015-10-12,4688.7001953125
2015-10-13,4643.3798828125
2015-10-14,4609.02978515625
2015-10-15,4675.2900390625
2015-10-16,4702.7900390625
2015-10-19,4704.06982421875
2015-10-20,4673.81005859375
2015-10-21,4695.10009765625
2015-10-22,4802.18017578125
2015-10-23,4923.64013671875
2015-10-26,4897.1298828125
2015-10-27,4847.06982421875
2015-10-28,4890.580078125
2015-10-29,4885.81982421875
2015-10-30,4897.66015625
2015-11-02,4916.2099609375
2015-11-03,4936.18017578125
2015-11-04,4948.2900390625
2015-11-05,4980.0400390625
2015-11-06,4984.14990234375
2015-11-09,4911.169921875
2015-11-10,4912.16015625
2015-11-11,4952.509765625
2015-11-12,4856.64990234375
2015-11-13,4807.9501953125
2015-11-16,4804.31005859375
2015-11-17,4937.31005859375
2015-11-18,4906.72021484375
2015-11-19,4915.10009765625
2015-11-20,4910.97021484375
2015-11-23,4889.1201171875
2015-11-24,4820.27978515625
2015-11-25,4892.990234375
2015-11-26,4946.02001953125
2015-11-27,4930.14013671875
2015-11-30,4957.60009765625
2015-12-01,4914.52978515625
2015-12-02,4905.759765625
2015-12-03,4730.2099609375
2015-12-04,4714.7900390625
2015-12-07,4756.41015625
2015-12-08,4681.85986328125
2015-12-09,4637.4501953125
2015-12-10,4635.06005859375
2015-12-11,4549.56005859375
2015-12-14,4473.06982421875
2015-12-15,4614.39990234375
2015-12-16,4624.669921875
2015-12-17,4677.5400390625
2015-12-18,4625.259765625
2015-12-21,4565.169921875
2015-12-22,4567.60009765625
2015-12-23,4674.52978515625
2015-12-24,4663.18017578125
2015-12-28,4617.9501953125
2015-12-29,4701.35986328125
2015-12-30,4677.14013671875
2016-01-04,4522.4501953125
2016-01-05,4537.6298828125
2016-01-06,4480.47021484375
2016-01-07,4403.580078125
2016-01-08,4333.759765625
2016-01-11,4312.740234375
2016-01-12,4378.75
2016-01-13,4391.93994140625
2016-01-14,4312.89013671875
2016-01-15,4210.16015625
2016-01-18,4189.56982421875
2016-01-19,4272.259765625
2016-01-20,4124.9501953125
2016-01-21,4206.39990234375
2016-01-22,4336.68994140625
2016-01-25,4311.330078125
2016-01-26,4356.81005859375
2016-01-27,4380.35986328125
2016-01-28,4322.16015625
2016-01-29,4417.02001953125
2016-02-01,4392.330078125
2016-02-02,4283.990234375
2016-02-03,4226.9599609375
2016-02-04,4228.52978515625
2016-02-05,4200.669921875
2016-02-08,4066.31005859375
2016-02-09,3997.5400390625
2016-02-10,4061.199951171875
2016-02-11,3896.7099609375
2016-02-12,3995.06005859375
2016-02-15,4115.25
2016-02-16,4110.66015625
2016-02-17,4233.47021484375
2016-02-18,4239.759765625
2016-02-19,4223.0400390625
2016-02-22,4298.7001953125
2016-02-23,4238.419921875
2016-02-24,4155.33984375
2016-02-25,4248.4501953125
2016-02-26,4314.56982421875
2016-02-29,4353.5498046875
2016-03-01,4406.83984375
2016-03-02,4424.89013671875
2016-03-03,4416.080078125
2016-03-04,4456.6201171875
2016-03-07,4442.2900390625
2016-03-08,4404.02001953125
2016-03-09,4425.64990234375
2016-03-10,4350.35009765625
2016-03-11,4492.7900390625
2016-03-14,4506.58984375
2016-03-15,4472.6298828125
2016-03-16,4463.0
2016-03-17,4442.89013671875
2016-03-18,4462.509765625
2016-03-21,4427.7998046875
2016-03-22,4431.97021484375
2016-03-23,4423.97998046875
2016-03-24,4329.68017578125
2016-03-29,4366.669921875
2016-03-30,4444.419921875
2016-03-31,4385.06005859375
2016-04-01,4322.240234375
2016-04-04,4345.22021484375
2016-04-05,4250.27978515625
2016-04-06,4284.64013671875
2016-04-07,4245.91015625
2016-04-08,4303.1201171875
2016-04-11,4312.6298828125
2016-04-12,4345.91015625
2016-04-13,4490.31005859375
2016-04-14,4511.509765625
2016-04-15,4495.169921875
2016-04-18,4506.83984375
2016-04-19,4566.47998046875
2016-04-20,4591.919921875
2016-04-21,4582.830078125
2016-04-22,4569.66015625
2016-04-25,4546.1201171875
2016-04-26,4533.18017578125
2016-04-27,4559.39990234375
2016-04-28,4557.35986328125
2016-04-29,4428.9599609375
2016-05-02,4442.75
2016-05-03,4371.97998046875
2016-05-04,4324.22998046875
2016-05-05,4319.4599609375
2016-05-06,4301.240234375
2016-05-09,4322.81005859375
2016-05-10,4338.2099609375
2016-05-11,4316.669921875
2016-05-12,4293.27001953125
2016-05-13,4319.990234375
2016-05-16,4312.27978515625
2016-05-17,4297.56982421875
2016-05-18,4319.2998046875
2016-05-19,4282.5400390625
2016-05-20,4353.89990234375
2016-05-23,4325.10009765625
2016-05-24,4431.52001953125
2016-05-25,4481.64013671875
2016-05-26,4512.64013671875
2016-05-27,4514.740234375
2016-05-30,4529.39990234375
2016-05-31,4505.6201171875
2016-06-01,4475.39013671875
2016-06-02,4466.0
2016-06-03,4421.77978515625
2016-06-06,4423.3798828125
2016-06-07,4475.85986328125
2016-06-08,4448.72998046875
2016-06-09,4405.60986328125
2016-06-10,4306.72021484375
2016-06-13,4227.02001953125
2016-06-14,4130.330078125
2016-06-15,4171.580078125
2016-06-16,4153.009765625
2016-06-17,4193.830078125
2016-06-20,4340.759765625
2016-06-21,4367.240234375
2016-06-22,4380.02978515625
2016-06-23,4465.89990234375
2016-06-24,4106.72998046875
2016-06-27,4030.300048828125
2016-06-28,4088.85009765625
2016-06-29,4195.31982421875
2016-06-30,4237.47998046875
2016-07-01,4273.9599609375
2016-07-04,4234.85986328125
2016-07-05,4163.419921875
2016-07-06,4085.300048828125
2016-07-07,4117.85009765625
2016-07-08,4190.68017578125
2016-07-11,4264.52978515625
2016-07-12,4331.3798828125
2016-07-13,4335.259765625
2016-07-14,4385.52001953125
2016-07-15,4372.509765625
2016-07-18,4357.740234375
2016-07-19,4330.1298828125
2016-07-20,4379.759765625
2016-07-21,4376.25
2016-07-22,4381.10009765625
2016-07-25,4388.0
2016-07-26,4394.77001953125
2016-07-27,4446.9599609375
2016-07-28,4420.580078125
2016-07-29,4439.81005859375
2016-08-01,4409.169921875
2016-08-02,4327.990234375
2016-08-03,4321.080078125
2016-08-04,4345.6298828125
2016-08-05,4410.5498046875
2016-08-08,4415.4599609375
2016-08-09,4468.06982421875
2016-08-10,4452.009765625
2016-08-11,4503.9501953125
2016-08-12,4500.18994140625
2016-08-15,4497.85986328125
2016-08-16,4460.43994140625
2016-08-17,4417.68017578125
2016-08-18,4437.06005859375
2016-08-19,4400.52001953125
2016-08-22,4389.93994140625
2016-08-23,4421.4501953125
2016-08-24,4435.47021484375
2016-08-25,4406.60986328125
2016-08-26,4441.8701171875
2016-08-29,4424.25
2016-08-30,4457.490234375
2016-08-31,4438.22021484375
2016-09-01,4439.669921875
2016-09-02,4542.169921875
2016-09-05,4541.080078125
2016-09-06,4529.9599609375
2016-09-07,4557.66015625
2016-09-08,4542.2001953125
2016-09-09,4491.39990234375
2016-09-12,4439.7998046875
2016-09-13,4387.18017578125
2016-09-14,4370.259765625
2016-09-15,4373.22021484375
2016-09-16,4332.4501953125
2016-09-19,4394.18994140625
2016-09-20,4388.60009765625
2016-09-21,4409.5498046875
2016-09-22,4509.81982421875
2016-09-23,4488.68994140625
2016-09-26,4407.85009765625
2016-09-27,4398.68017578125
2016-09-28,4432.4501953125
2016-09-29,4443.83984375
2016-09-30,4448.259765625
2016-10-03,4453.56005859375
2016-10-04,4503.08984375
2016-10-05,4489.9501953125
2016-10-06,4480.10009765625
2016-10-07,4449.91015625
2016-10-10,4497.259765625
2016-10-11,4471.740234375
2016-10-12,4452.240234375
2016-10-13,4405.169921875
2016-10-14,4470.919921875
2016-10-17,4450.22998046875
2016-10-18,4508.91015625
2016-10-19,4520.2998046875
2016-10-20,4540.1201171875
2016-10-21,4536.06982421875
2016-10-24,4552.580078125
2016-10-25,4540.83984375
2016-10-26,4534.58984375
2016-10-27,4533.56982421875
2016-10-28,4548.580078125
2016-10-31,4509.259765625
2016-11-01,4470.27978515625
2016-11-02,4414.669921875
2016-11-03,4411.68017578125
2016-11-04,4377.4599609375
2016-11-07,4461.2099609375
2016-11-08,4476.89013671875
2016-11-09,4543.47998046875
2016-11-10,4530.9501953125
2016-11-11,4489.27001953125
2016-11-14,4508.5498046875
2016-11-15,4536.52978515625
2016-11-16,4501.14013671875
2016-11-17,4527.77001953125
2016-11-18,4504.35009765625
2016-11-21,4529.580078125
2016-11-22,4548.35009765625
2016-11-23,4529.2099609375
2016-11-24,4542.56005859375
2016-11-25,4550.27001953125
2016-11-28,4510.39013671875
2016-11-29,4551.4599609375
2016-11-30,4578.33984375
2016-12-01,4560.60986328125
2016-12-02,4528.81982421875
2016-12-05,4574.31982421875
2016-12-06,4631.93994140625
2016-12-07,4694.72021484375
2016-12-08,4735.47998046875
2016-12-09,4764.06982421875
2016-12-12,4760.77001953125
2016-12-13,4803.8701171875
2016-12-14,4769.240234375
2016-12-15,4819.22998046875
2016-12-16,4833.27001953125
2016-12-19,4822.77001953125
2016-12-20,4849.89013671875
2016-12-21,4833.81982421875
2016-12-22,4834.6298828125
2016-12-23,4839.68017578125
2016-12-27,4848.27978515625
2016-12-28,4848.009765625
2016-12-29,4838.47021484375
2016-12-30,4862.31005859375
2017-01-02,4882.3798828125
2017-01-03,4899.330078125
2017-01-04,4899.39990234375
2017-01-05,4900.64013671875
2017-01-06,4909.83984375
2017-01-09,4887.56982421875
2017-01-10,4888.22998046875
2017-01-11,4888.7099609375
2017-01-12,4863.97021484375
2017-01-13,4922.490234375
2017-01-16,4882.18017578125
2017-01-17,4859.68994140625
2017-01-18,4853.39990234375
2017-01-19,4841.14013671875
2017-01-20,4850.669921875
2017-01-23,4821.41015625
2017-01-24,4830.02978515625
2017-01-25,4877.669921875
2017-01-26,4867.240234375
2017-01-27,4839.97998046875
2017-01-30,4784.64013671875
2017-01-31,4748.89990234375
2017-02-01,4794.580078125
2017-02-02,4794.2900390625
2017-02-03,4825.419921875
2017-02-06,4778.080078125
2017-02-07,4754.47021484375
2017-02-08,4766.60009765625
2017-02-09,4826.240234375
2017-02-10,4828.31982421875
2017-02-13,4888.18994140625
2017-02-14,4895.81982421875
2017-02-15,4924.85986328125
2017-02-16,4899.4599609375
2017-02-17,4867.580078125
2017-02-20,4864.990234375
2017-02-21,4888.759765625
2017-02-22,4895.8798828125
2017-02-23,4891.2900390625
2017-02-24,4845.240234375
2017-02-27,4845.18017578125
2017-02-28,4858.580078125
2017-03-01,4960.830078125
2017-03-02,4963.7998046875
2017-03-03,4995.1298828125
2017-03-06,4972.18994140625
2017-03-07,4955.0
2017-03-08,4960.47998046875
2017-03-09,4981.509765625
2017-03-10,4993.31982421875
2017-03-13,4999.60009765625
2017-03-14,4974.259765625
2017-03-15,4985.47998046875
2017-03-16,5013.3798828125
2017-03-17,5029.240234375
2017-03-20,5012.16015625
2017-03-21,5002.43017578125
2017-03-22,4994.7001953125
2017-03-23,5032.759765625
2017-03-24,5020.89990234375
2017-03-27,5017.43017578125
2017-03-28,5046.2001953125
2017-03-29,5069.0400390625
2017-03-30,5089.64013671875
2017-03-31,5122.509765625
2017-04-03,5085.91015625
2017-04-04,5101.1298828125
2017-04-05,5091.85009765625
2017-04-06,5121.43994140625
2017-04-07,5135.27978515625
2017-04-10,5107.4501953125
2017-04-11,5101.85986328125
2017-04-12,5101.10986328125
2017-04-13,5071.10009765625
2017-04-18,4990.25
2017-04-19,5003.72998046875
2017-04-20,5077.91015625
2017-04-21,5059.2001953125
2017-04-24,5268.85009765625
2017-04-25,5277.8798828125
2017-04-26,5287.8798828125
2017-04-27,5271.7001953125
2017-04-28,5267.330078125
2017-05-02,5304.14990234375
2017-05-03,5301.0
2017-05-04,5372.419921875
2017-05-05,5432.39990234375
2017-05-08,5382.9501953125
2017-05-09,5398.009765625
2017-05-10,5400.4599609375
2017-05-11,5383.419921875
2017-05-12,5405.419921875
2017-05-15,5417.39990234375
2017-05-16,5406.10009765625
2017-05-17,5317.89013671875
2017-05-18,5289.72998046875
2017-05-19,5324.39990234375
2017-05-22,5322.8798828125
2017-05-23,5348.16015625
2017-05-24,5341.33984375
2017-05-25,5337.16015625
2017-05-26,5336.64013671875
2017-05-29,5332.47021484375
2017-05-30,5305.93994140625
2017-05-31,5283.6298828125
2017-06-01,5318.669921875
2017-06-02,5343.41015625
2017-06-05,5307.89013671875
2017-06-06,5269.22021484375
2017-06-07,5265.52978515625
2017-06-08,5264.240234375
2017-06-09,5299.7099609375
2017-06-12,5240.58984375
2017-06-13,5261.740234375
2017-06-14,5243.2900390625
2017-06-15,5216.8798828125
2017-06-16,5263.31005859375
2017-06-19,5310.72021484375
2017-06-20,5293.64990234375
2017-06-21,5274.259765625
2017-06-22,5281.93017578125
2017-06-23,5266.1201171875
2017-06-26,5295.75
2017-06-27,5258.580078125
2017-06-28,5252.89990234375
2017-06-29,5154.35009765625
2017-06-30,5120.68017578125
2017-07-03,5195.72021484375
2017-07-04,5174.89990234375
2017-07-05,5180.10009765625
2017-07-06,5152.39990234375
2017-07-07,5145.16015625
2017-07-10,5165.64013671875
2017-07-11,5140.60009765625
2017-07-12,5222.1298828125
2017-07-13,5235.39990234375
2017-07-14,5235.31005859375
2017-07-17,5230.169921875
2017-07-18,5173.27001953125
2017-07-19,5216.06982421875
2017-07-20,5199.22021484375
2017-07-21,5117.66015625
2017-07-24,5127.7001953125
2017-07-25,5161.080078125
2017-07-26,5190.169921875
2017-07-27,5186.9501953125
2017-07-28,5131.39013671875
2017-07-31,5093.77001953125
2017-08-01,5127.02978515625
2017-08-02,5107.25
2017-08-03,5130.490234375
2017-08-04,5203.43994140625
2017-08-07,5207.89013671875
2017-08-08,5218.89013671875
2017-08-09,5145.7001953125
2017-08-10,5115.22998046875
2017-08-11,5060.919921875
2017-08-14,5121.669921875
2017-08-15,5140.25
2017-08-16,5176.60986328125
2017-08-17,5146.85009765625
2017-08-18,5114.14990234375
2017-08-21,5087.58984375
2017-08-22,5131.85986328125
2017-08-23,5115.39013671875
2017-08-24,5113.1298828125
2017-08-25,5104.330078125
2017-08-28,5079.75
2017-08-29,5031.919921875
2017-08-30,5056.33984375
2017-08-31,5085.58984375
2017-09-01,5123.259765625
2017-09-04,5103.97021484375
2017-09-05,5086.56005859375
2017-09-06,5101.41015625
2017-09-07,5114.6201171875
2017-09-08,5113.490234375
2017-09-11,5176.7099609375
2017-09-12,5209.009765625
2017-09-13,5217.58984375
2017-09-14,5225.2001953125
2017-09-15,5213.91015625
2017-09-18,5229.31982421875
2017-09-19,5237.43994140625
2017-09-20,5241.66015625
2017-09-21,5267.2900390625
2017-09-22,5281.2900390625
2017-09-25,5267.1298828125
2017-09-26,5268.759765625
2017-09-27,5281.9599609375
2017-09-28,5293.77001953125
2017-09-29,5329.81005859375
2017-10-02,5350.43994140625
2017-10-03,5367.41015625
2017-10-04,5363.22998046875
2017-10-05,5379.2099609375
2017-10-06,5359.89990234375
2017-10-09,5365.830078125
2017-10-10,5363.64990234375
2017-10-11,5362.41015625
2017-10-12,5360.81005859375
2017-10-13,5351.740234375
2017-10-16,5362.8798828125
2017-10-17,5361.3701171875
2017-10-18,5383.81005859375
2017-10-19,5368.2900390625
2017-10-20,5372.3798828125
2017-10-23,5386.81005859375
2017-10-24,5394.7998046875
2017-10-25,5374.89013671875
2017-10-26,5455.39990234375
2017-10-27,5494.1298828125
2017-10-30,5493.6298828125
2017-10-31,5503.2900390625
2017-11-01,5514.2900390625
2017-11-02,5510.5
2017-11-03,5517.97021484375
2017-11-06,5507.25
2017-11-07,5480.64013671875
2017-11-08,5471.43017578125
2017-11-09,5407.75
2017-11-10,5380.72021484375
2017-11-13,5341.6298828125
2017-11-14,5315.580078125
2017-11-15,5301.25
2017-11-16,5336.39013671875
2017-11-17,5319.169921875
2017-11-20,5340.4501953125
2017-11-21,5366.14990234375
2017-11-22,5352.759765625
2017-11-23,5379.5400390625
2017-11-24,5390.4599609375
2017-11-27,5360.08984375
2017-11-28,5390.47998046875
2017-11-29,5398.0498046875
2017-11-30,5372.7900390625
2017-12-01,5316.89013671875
2017-12-04,5389.2900390625
2017-12-05,5375.52978515625
2017-12-06,5374.35009765625
2017-12-07,5383.85986328125
2017-12-08,5399.08984375
2017-12-11,5386.830078125
2017-12-12,5427.18994140625
2017-12-13,5399.4501953125
2017-12-14,5357.14013671875
2017-12-15,5349.2998046875
2017-12-18,5420.580078125
2017-12-19,5382.91015625
2017-12-20,5352.77001953125
2017-12-21,5385.97021484375
2017-12-22,5364.72021484375
2017-12-27,5368.83984375
2017-12-28,5339.419921875
2017-12-29,5312.56005859375
2018-01-02,5288.60009765625
2018-01-03,5331.27978515625
2018-01-04,5413.68994140625
2018-01-05,5470.75
2018-01-08,5487.419921875
2018-01-09,5523.93994140625
2018-01-10,5504.68017578125
2018-01-11,5488.5498046875
2018-01-12,5517.06005859375
2018-01-15,5509.68994140625
2018-01-16,5513.81982421875
2018-01-17,5493.990234375
2018-01-18,5494.830078125
2018-01-19,5526.509765625
2018-01-22,5541.990234375
2018-01-23,5535.259765625
2018-01-24,5495.16015625
2018-01-25,5481.2099609375
2018-01-26,5529.14990234375
2018-01-29,5521.58984375
2018-01-30,5473.77978515625
2018-01-31,5481.93017578125
2018-02-01,5454.5498046875
2018-02-02,5364.97998046875
2018-02-05,5285.830078125
2018-02-06,5161.81005859375
2018-02-07,5255.89990234375
2018-02-08,5151.68017578125
2018-02-09,5079.2099609375
2018-02-12,5140.06005859375
2018-02-13,5109.240234375
2018-02-14,5165.259765625
2018-02-15,5222.52001953125
2018-02-16,5281.580078125
2018-02-19,5256.18017578125
2018-02-20,5289.85986328125
2018-02-21,5302.169921875
2018-02-22,5309.22998046875
2018-02-23,5317.3701171875
2018-02-26,5344.259765625
2018-02-27,5343.93017578125
2018-02-28,5320.490234375
2018-03-01,5262.56005859375
2018-03-02,5136.580078125
2018-03-05,5167.22998046875
2018-03-06,5170.22998046875
2018-03-07,5187.830078125
2018-03-08,5254.10009765625
2018-03-09,5274.39990234375
2018-03-12,5276.7099609375
2018-03-13,5242.7900390625
2018-03-14,5233.35986328125
2018-03-15,5267.259765625
2018-03-16,5282.75
2018-03-19,5222.83984375
2018-03-20,5252.43017578125
2018-03-21,5239.740234375
2018-03-22,5167.2099609375
2018-03-23,5095.22021484375
2018-03-26,5066.27978515625
2018-03-27,5115.740234375
2018-03-28,5130.43994140625
2018-03-29,5167.2998046875
2018-04-03,5152.1201171875
2018-04-04,5141.7998046875
2018-04-05,5276.669921875
2018-04-06,5258.240234375
2018-04-09,5263.39013671875
2018-04-10,5307.56005859375
2018-04-11,5277.93994140625
2018-04-12,5309.22021484375
2018-04-13,5315.02001953125
2018-04-16,5312.9599609375
2018-04-17,5353.5400390625
2018-04-18,5380.169921875
2018-04-19,5391.64013671875
2018-04-20,5412.830078125
2018-04-23,5438.5498046875
2018-04-24,5444.16015625
2018-04-25,5413.2998046875
2018-04-26,5453.580078125
2018-04-27,5483.18994140625
2018-04-30,5520.5
2018-05-02,5529.22021484375
2018-05-03,5501.66015625
2018-05-04,5516.0498046875
2018-05-07,5531.419921875
2018-05-08,5521.93017578125
2018-05-09,5534.6298828125
2018-05-10,5545.9501953125
2018-05-11,5541.93994140625
2018-05-14,5540.68017578125
2018-05-15,5553.16015625
2018-05-16,5567.5400390625
2018-05-17,5621.919921875
2018-05-18,5614.509765625
2018-05-21,5637.509765625
2018-05-22,5640.10009765625
2018-05-23,5565.85009765625
2018-05-24,5548.4501953125
2018-05-25,5542.5498046875
2018-05-28,5508.93017578125
2018-05-29,5438.06005859375
2018-05-30,5427.35009765625
2018-05-31,5398.39990234375
2018-06-01,5465.52978515625
2018-06-04,5472.91015625
2018-06-05,5460.9501953125
2018-06-06,5457.56005859375
2018-06-07,5448.35986328125
2018-06-08,5450.22021484375
2018-06-11,5473.91015625
2018-06-12,5453.3701171875
2018-06-13,5452.72998046875
2018-06-14,5528.4599609375
2018-06-15,5501.8798828125
